name,1-gram,2-gram,3-gram,last_letter_vowel,vowel,sonorants,ratio_of_syllable,gender
ottmar,r,ar,mar,0,n,na,0.5,M
otto,o,to,tto,1,o,na,1.0,M
ottokar,r,ar,kar,0,n,na,0.3,M
ottoline,e,ne,ine,1,e,na,0.7,F
ottomar,r,ar,mar,0,n,na,0.3,M
ottone,e,ne,one,1,e,na,1.0,M
ottoniel,l,el,iel,0,n,na,0.3,M
ottorino,o,no,ino,1,o,na,0.5,M
otumn,n,mn,umn,0,n,na,0.5,F
otway,y,ay,way,0,n,na,0.5,M
otylia,a,ia,lia,1,a,na,0.7,F
oudia,a,ia,dia,1,a,na,1.0,F
ouida,a,da,ida,1,a,na,1.0,F
ouinton,n,on,ton,0,n,na,0.5,M
ouita,a,ta,ita,1,a,na,1.0,F
oumar,r,ar,mar,0,n,na,0.5,M
oumie,e,ie,mie,1,e,na,2.0,F
oumou,u,ou,mou,1,u,na,1.0,F
oumy,y,my,umy,0,n,na,0.5,F
ourania,a,ia,nia,1,a,na,0.7,F
ouranos,s,os,nos,0,n,na,0.3,M
ourbanos,s,os,nos,0,n,na,0.3,M
ouri,i,ri,uri,1,i,na,1.0,M
ourias,s,as,ias,0,n,na,0.5,M
ourtney,y,ey,ney,0,n,na,0.5,F
ousainou,u,ou,nou,1,u,na,0.7,M
ousama,a,ma,ama,1,a,na,0.7,M
ousman,n,an,man,0,n,na,0.5,M
ousmane,e,ne,ane,1,e,na,1.0,M
oussama,a,ma,ama,1,a,na,0.7,M
ova,a,va,ova,1,a,na,2.0,F
ovada,a,da,ada,1,a,na,0.7,F
ovadia,a,ia,dia,1,a,na,0.7,M
ovaish,h,sh,ish,0,n,na,0.5,M
oval,l,al,val,0,n,na,0.5,M
ovalee,e,ee,lee,1,e,na,1.0,F
ovalene,e,ne,ene,1,e,na,0.7,F
ovaline,e,ne,ine,1,e,na,0.7,F
ove,e,ve,ove,1,e,na,2.0,M
oved,d,ed,ved,0,n,na,1.0,M
oveda,a,da,eda,1,a,na,0.7,F
ovedia,a,ia,dia,1,a,na,0.7,F
ovee,e,ee,vee,1,e,na,2.0,F
oveida,a,da,ida,1,a,na,0.7,F
ovel,l,el,vel,0,n,na,0.5,M
ovelia,a,ia,lia,1,a,na,0.7,F
oveline,e,ne,ine,1,e,na,0.7,F
ovell,l,ll,ell,0,n,na,0.5,F
ovella,a,la,lla,1,a,na,0.7,F
ovena,a,na,ena,1,a,na,0.7,F
overa,a,ra,era,1,a,na,0.7,F
overton,n,on,ton,0,n,na,0.3,M
oveta,a,ta,eta,1,a,na,0.7,F
ovetta,a,ta,tta,1,a,na,0.7,F
ovey,y,ey,vey,0,n,na,0.5,M
ovi,i,vi,ovi,1,i,na,2.0,F
ovia,a,ia,via,1,a,na,1.0,F
ovid,d,id,vid,0,n,na,0.5,M
ovida,a,da,ida,1,a,na,0.7,F
ovide,e,de,ide,1,e,na,1.0,M
ovidio,o,io,dio,1,o,na,0.7,M
ovidiu,u,iu,diu,1,u,na,0.7,M
ovidius,s,us,ius,0,n,na,0.3,M
ovie,e,ie,vie,1,e,na,2.0,M
ovila,a,la,ila,1,a,na,0.7,M
ovis,s,is,vis,0,n,na,0.5,F
oviya,a,ya,iya,1,a,na,0.7,F
owain,n,in,ain,0,n,na,0.5,M
owais,s,is,ais,0,n,na,0.5,M
owan,n,an,wan,0,n,na,0.5,M
oweda,a,da,eda,1,a,na,0.7,F
owen,n,en,wen,0,n,na,0.5,M
owena,a,na,ena,1,a,na,0.7,F
owenn,n,nn,enn,0,n,na,0.5,M
owens,s,ns,ens,0,n,na,0.5,M
oweta,a,ta,eta,1,a,na,0.7,F
owetta,a,ta,tta,1,a,na,0.7,F
owi,i,wi,owi,1,i,na,2.0,M
owin,n,in,win,0,n,na,0.5,M
owura,a,ra,ura,1,a,na,0.7,M
owyn,n,yn,wyn,0,n,na,0.5,M
owynn,n,nn,ynn,0,n,na,0.5,M
oxana,a,na,ana,1,a,na,0.7,F
oxford,d,rd,ord,0,n,na,0.5,M
oxley,y,ey,ley,0,n,na,0.5,M
oyd,d,yd,oyd,0,n,na,1.0,M
oyindamola,a,la,ola,1,a,na,0.4,F
oyindolapo,o,po,apo,1,o,na,0.4,F
oyinkansola,a,la,ola,1,a,na,0.4,F
oyinlola,a,la,ola,1,a,na,0.5,F
oyuki,i,ki,uki,1,i,na,0.7,F
oyuky,y,ky,uky,0,n,na,0.3,F
oyunchimeg,g,eg,meg,0,n,na,0.2,F
oz,z,oz,oz,0,n,na,1.0,M
oza,a,za,oza,1,a,na,2.0,F
ozair,r,ir,air,0,n,na,0.5,M
ozan,n,an,zan,0,n,na,0.5,M
ozara,a,ra,ara,1,a,na,0.7,F
ozaria,a,ia,ria,1,a,na,0.7,F
ozazias,s,as,ias,0,n,na,0.3,M
ozcan,n,an,can,0,n,na,0.5,M
ozeal,l,al,eal,0,n,na,0.5,F
ozel,l,el,zel,0,n,na,0.5,M
ozelia,a,ia,lia,1,a,na,0.7,F
ozell,l,ll,ell,0,n,na,0.5,M
ozella,a,la,lla,1,a,na,0.7,F
ozellar,r,ar,lar,0,n,na,0.3,F
ozelle,e,le,lle,1,e,na,0.7,F
ozelma,a,ma,lma,1,a,na,0.7,F
ozena,a,na,ena,1,a,na,0.7,F
ozetta,a,ta,tta,1,a,na,0.7,F
ozge,e,ge,zge,1,e,na,2.0,F
ozgur,r,ur,gur,0,n,na,0.5,M
ozi,i,zi,ozi,1,i,na,2.0,M
ozia,a,ia,zia,1,a,na,1.0,M
oziah,h,ah,iah,0,n,na,0.5,M
ozias,s,as,ias,0,n,na,0.5,M
ozie,e,ie,zie,1,e,na,2.0,F
oziel,l,el,iel,0,n,na,0.5,M
ozihel,l,el,hel,0,n,na,0.3,M
ozil,l,il,zil,0,n,na,0.5,M
ozioma,a,ma,oma,1,a,na,0.7,F
ozion,n,on,ion,0,n,na,0.5,M
ozite,e,te,ite,1,e,na,1.0,F
ozkan,n,an,kan,0,n,na,0.5,M
ozkar,r,ar,kar,0,n,na,0.5,M
ozlem,m,em,lem,0,n,na,0.5,F
ozmar,r,ar,mar,0,n,na,0.5,M
ozric,c,ic,ric,0,n,na,0.5,M
ozro,o,ro,zro,1,o,na,1.0,M
ozvaldo,o,do,ldo,1,o,na,0.7,M
ozwald,d,ld,ald,0,n,na,0.5,M
ozzi,i,zi,zzi,1,i,na,1.0,M
ozzie,e,ie,zie,1,e,na,2.0,M
ozziel,l,el,iel,0,n,na,0.5,M
ozzy,y,zy,zzy,0,n,na,0.5,M
p,p,p,p,0,n,na,0.0,F
pa,a,pa,pa,1,a,na,1.0,F
paa,a,aa,paa,1,a,na,1.0,M
paaie,e,ie,aie,1,e,na,0.0,F
paal,l,al,aal,0,n,na,0.0,M
paapa,a,pa,apa,1,a,na,0.5,M
paarmik,k,ik,mik,0,n,na,0.0,M
paarth,h,th,rth,0,n,na,0.0,M
paavali,i,li,ali,1,i,na,0.3,M
paavan,n,an,van,0,n,na,0.0,M
paavo,o,vo,avo,1,o,na,0.5,M
paayal,l,al,yal,0,n,na,0.0,F
pabel,l,el,bel,0,n,na,0.0,M
pabitra,a,ra,tra,1,a,na,0.3,M
pabla,a,la,bla,1,a,na,0.5,F
pablita,a,ta,ita,1,a,na,0.3,F
pablito,o,to,ito,1,o,na,0.3,M
pablo,o,lo,blo,1,o,na,0.5,M
pabu,u,bu,abu,1,u,na,0.5,F
paca,a,ca,aca,1,a,na,0.5,F
pace,e,ce,ace,1,e,na,1.0,M
pacen,n,en,cen,0,n,na,0.0,M
pacer,r,er,cer,0,n,na,0.0,M
pacey,y,ey,cey,0,n,na,0.0,M
pacha,a,ha,cha,1,a,ha,0.5,F
pachia,a,ia,hia,1,a,na,0.5,F
pachuram,m,am,ram,0,n,na,0.0,M
pacie,e,ie,cie,1,e,na,1.0,F
pacience,e,ce,nce,1,e,na,0.5,F
pacifica,a,ca,ica,1,a,na,0.2,F
pacifico,o,co,ico,1,o,na,0.2,M
pacita,a,ta,ita,1,a,na,0.3,F
packard,d,rd,ard,0,n,na,0.0,M
packer,r,er,ker,0,n,na,0.0,M
paco,o,co,aco,1,o,na,0.5,M
pada,a,da,ada,1,a,na,0.5,F
padam,m,am,dam,0,n,na,0.0,M
padama,a,ma,ama,1,a,na,0.3,F
paddie,e,ie,die,1,e,na,1.0,M
paddy,y,dy,ddy,0,n,na,0.0,M
paddyjoe,e,oe,joe,1,e,na,0.5,M
padee,e,ee,dee,1,e,na,1.0,F
paden,n,en,den,0,n,na,0.0,M
pader,r,er,der,0,n,na,0.0,F
padgett,t,tt,ett,0,n,na,0.0,F
padhraic,c,ic,aic,0,n,na,0.0,M
padhraig,g,ig,aig,0,n,na,0.0,M
padmavati,i,ti,ati,1,i,na,0.2,F
padme,e,me,dme,1,e,na,1.0,F
padmini,i,ni,ini,1,i,na,0.3,F
padon,n,on,don,0,n,na,0.0,M
padraic,c,ic,aic,0,n,na,0.0,M
padraig,g,ig,aig,0,n,na,0.0,M
padraigin,n,in,gin,0,n,na,0.0,F
padriac,c,ac,iac,0,n,na,0.0,M
padric,c,ic,ric,0,n,na,0.0,M
padrick,k,ck,ick,0,n,na,0.0,M
padrig,g,ig,rig,0,n,na,0.0,M
padro,o,ro,dro,1,o,na,0.5,M
padyn,n,yn,dyn,0,n,na,0.0,F
paedyn,n,yn,dyn,0,n,na,0.0,F
paelyn,n,yn,lyn,0,n,na,0.0,F
paelynn,n,nn,ynn,0,n,na,0.0,F
paesyn,n,yn,syn,0,n,na,0.0,F
paeten,n,en,ten,0,n,na,0.0,F
paetin,n,in,tin,0,n,na,0.0,F
paeton,n,on,ton,0,n,na,0.0,F
paetra,a,ra,tra,1,a,na,0.5,F
paetyn,n,yn,tyn,0,n,na,0.0,F
paetynn,n,nn,ynn,0,n,na,0.0,F
paeyton,n,on,ton,0,n,na,0.0,F
pagan,n,an,gan,0,n,na,0.0,F
page,e,ge,age,1,e,na,1.0,M
pageant,t,nt,ant,0,n,na,0.0,F
pagen,n,en,gen,0,n,na,0.0,F
paget,t,et,get,0,n,na,0.0,F
pagie,e,ie,gie,1,e,na,1.0,F
pahal,l,al,hal,0,n,na,0.0,F
pahalwan,n,an,wan,0,n,na,0.0,M
pahola,a,la,ola,1,a,na,0.3,F
pahoua,a,ua,oua,1,a,na,0.5,F
pahulveer,r,er,eer,0,n,na,0.0,M
pai,i,ai,pai,1,i,na,1.0,F
paiden,n,en,den,0,n,na,0.0,F
paidi,i,di,idi,1,i,na,0.5,M
paidyn,n,yn,dyn,0,n,na,0.0,F
paig,g,ig,aig,0,n,na,0.0,F
paigan,n,an,gan,0,n,na,0.0,F
paige,e,ge,ige,1,e,na,1.0,F
paigelyn,n,yn,lyn,0,n,na,0.0,F
paigelynn,n,nn,ynn,0,n,na,0.0,F
paigen,n,en,gen,0,n,na,0.0,F
paighton,n,on,ton,0,n,na,0.0,F
paightyn,n,yn,tyn,0,n,na,0.0,F
paignton,n,on,ton,0,n,na,0.0,F
paije,e,je,ije,1,e,na,1.0,F
paikea,a,ea,kea,1,a,na,0.5,F
pail,l,il,ail,0,n,na,0.0,M
pailey,y,ey,ley,0,n,na,0.0,F
paili,i,li,ili,1,i,na,0.5,F
pailyn,n,yn,lyn,0,n,na,0.0,F
pailynn,n,nn,ynn,0,n,na,0.0,F
pairlee,e,ee,lee,1,e,na,1.0,F
paisely,y,ly,ely,0,n,na,0.0,F
paisha,a,ha,sha,1,a,ha,0.5,F
paishance,e,ce,nce,1,e,na,0.5,F
paishence,e,ce,nce,1,e,na,0.5,F
paislea,a,ea,lea,1,a,na,0.5,F
paislee,e,ee,lee,1,e,na,1.0,F
paislei,i,ei,lei,1,i,na,0.5,F
paisleigh,h,gh,igh,0,n,na,0.0,F
paisley,y,ey,ley,0,n,na,0.0,F
paisleyann,n,nn,ann,0,n,na,0.0,F
paisleyrose,e,se,ose,1,e,na,0.3,F
paisli,i,li,sli,1,i,na,0.5,F
paislie,e,ie,lie,1,e,na,1.0,F
paisly,y,ly,sly,0,n,na,0.0,F
paislyn,n,yn,lyn,0,n,na,0.0,F
paislynn,n,nn,ynn,0,n,na,0.0,F
paison,n,on,son,0,n,na,0.0,F
paisyn,n,yn,syn,0,n,na,0.0,F
paisynn,n,nn,ynn,0,n,na,0.0,F
paiten,n,en,ten,0,n,na,0.0,F
paitin,n,in,tin,0,n,na,0.0,F
paitlyn,n,yn,lyn,0,n,na,0.0,F
paitlynn,n,nn,ynn,0,n,na,0.0,F
paiton,n,on,ton,0,n,na,0.0,F
paityn,n,yn,tyn,0,n,na,0.0,F
paitynn,n,nn,ynn,0,n,na,0.0,F
paiyton,n,on,ton,0,n,na,0.0,F
paizlea,a,ea,lea,1,a,na,0.5,F
paizlee,e,ee,lee,1,e,na,1.0,F
paizleigh,h,gh,igh,0,n,na,0.0,F
paizley,y,ey,ley,0,n,na,0.0,F
paizli,i,li,zli,1,i,na,0.5,F
paizlie,e,ie,lie,1,e,na,1.0,F
paizly,y,ly,zly,0,n,na,0.0,F
paizlyn,n,yn,lyn,0,n,na,0.0,F
paj,j,aj,paj,0,n,na,0.0,F
paje,e,je,aje,1,e,na,1.0,F
pajtim,m,im,tim,0,n,na,0.0,M
pak,k,ak,pak,0,n,na,0.0,M
paka,a,ka,aka,1,a,na,0.5,F
pake,e,ke,ake,1,e,na,1.0,M
pakeeza,a,za,eza,1,a,na,0.3,F
pakeezah,h,ah,zah,0,n,na,0.0,F
pakhali,i,li,ali,1,i,na,0.3,F
paki,i,ki,aki,1,i,na,0.5,M
pakiza,a,za,iza,1,a,na,0.3,F
pakou,u,ou,kou,1,u,na,0.5,F
pakpao,o,ao,pao,1,o,na,0.5,F
pal,l,al,pal,0,n,na,0.0,M
pala,a,la,ala,1,a,na,0.5,F
paladin,n,in,din,0,n,na,0.0,M
palak,k,ak,lak,0,n,na,0.0,F
palani,i,ni,ani,1,i,na,0.3,M
palaram,m,am,ram,0,n,na,0.0,M
palash,h,sh,ash,0,n,na,0.0,M
palesa,a,sa,esa,1,a,na,0.3,F
palestine,e,ne,ine,1,e,na,0.3,F
paley,y,ey,ley,0,n,na,0.0,F
pali,i,li,ali,1,i,na,0.5,M
palin,n,in,lin,0,n,na,0.0,F
pallab,b,ab,lab,0,n,na,0.0,M
pallabi,i,bi,abi,1,i,na,0.3,F
pallas,s,as,las,0,n,na,0.0,F
pallav,v,av,lav,0,n,na,0.0,M
pallavi,i,vi,avi,1,i,na,0.3,F
pallawi,i,wi,awi,1,i,na,0.3,F
palle,e,le,lle,1,e,na,0.5,M
pallie,e,ie,lie,1,e,na,1.0,F
pallu,u,lu,llu,1,u,na,0.5,M
pallvi,i,vi,lvi,1,i,na,0.5,F
palma,a,ma,lma,1,a,na,0.5,F
palmena,a,na,ena,1,a,na,0.3,F
palmer,r,er,mer,0,n,na,0.0,M
palmera,a,ra,era,1,a,na,0.3,F
palmina,a,na,ina,1,a,na,0.3,F
palmira,a,ra,ira,1,a,na,0.3,F
palmiro,o,ro,iro,1,o,na,0.3,M
palmyra,a,ra,yra,1,a,na,0.3,F
paloma,a,ma,oma,1,a,na,0.3,F
palvi,i,vi,lvi,1,i,na,0.5,F
palvinder,r,er,der,0,n,na,0.0,F
palwasha,a,ha,sha,1,a,ha,0.3,F
palyn,n,yn,lyn,0,n,na,0.0,F
palynn,n,nn,ynn,0,n,na,0.0,F
pam,m,am,pam,0,n,na,0.0,F
pama,a,ma,ama,1,a,na,0.5,F
pamala,a,la,ala,1,a,na,0.3,F
pamale,e,le,ale,1,e,na,0.3,F
pamalee,e,ee,lee,1,e,na,0.5,F
pamalia,a,ia,lia,1,a,na,0.3,F
pamalla,a,la,lla,1,a,na,0.3,F
pamara,a,ra,ara,1,a,na,0.3,F
pameal,l,al,eal,0,n,na,0.0,F
pamel,l,el,mel,0,n,na,0.0,F
pamela,a,la,ela,1,a,na,0.3,F
pamelia,a,ia,lia,1,a,na,0.3,F
pamelina,a,na,ina,1,a,na,0.2,F
pamella,a,la,lla,1,a,na,0.3,F
pamelyn,n,yn,lyn,0,n,na,0.0,F
pami,i,mi,ami,1,i,na,0.5,F
pamie,e,ie,mie,1,e,na,1.0,F
pamila,a,la,ila,1,a,na,0.3,F
pamilla,a,la,lla,1,a,na,0.3,F
pamilyn,n,yn,lyn,0,n,na,0.0,F
pamjeet,t,et,eet,0,n,na,0.0,F
pamla,a,la,mla,1,a,na,0.5,F
pamlea,a,ea,lea,1,a,na,0.5,F
pamler,r,er,ler,0,n,na,0.0,F
pamlia,a,ia,lia,1,a,na,0.5,F
pamlyn,n,yn,lyn,0,n,na,0.0,F
pamm,m,mm,amm,0,n,na,0.0,F
pamma,a,ma,mma,1,a,na,0.5,F
pammela,a,la,ela,1,a,na,0.3,F
pammi,i,mi,mmi,1,i,na,0.5,F
pammie,e,ie,mie,1,e,na,1.0,F
pammy,y,my,mmy,0,n,na,0.0,F
pampa,a,pa,mpa,1,a,na,0.5,F
pamphilos,s,os,los,0,n,na,0.0,M
pamula,a,la,ula,1,a,na,0.3,F
pan,n,an,pan,0,n,na,0.0,M
panagiota,a,ta,ota,1,a,na,0.2,F
panagiotakis,s,is,kis,0,n,na,0.0,M
panagiotes,s,es,tes,0,n,na,0.0,M
panagiotis,s,is,tis,0,n,na,0.0,M
panaj,j,aj,naj,0,n,na,0.0,M
panav,v,av,nav,0,n,na,0.0,M
panayiota,a,ta,ota,1,a,na,0.2,F
panayiotis,s,is,tis,0,n,na,0.0,M
panayotis,s,is,tis,0,n,na,0.0,M
pancham,m,am,ham,0,n,na,0.0,M
panchhi,i,hi,hhi,1,i,na,0.5,M
panchi,i,hi,chi,1,i,na,0.5,F
panchita,a,ta,ita,1,a,na,0.3,F
panchma,a,ma,hma,1,a,na,0.5,F
pancho,o,ho,cho,1,o,na,0.5,M
panchoo,o,oo,hoo,1,o,na,0.5,F
panchu,u,hu,chu,1,u,na,0.5,F
panchuram,m,am,ram,0,n,na,0.0,M
panchuri,i,ri,uri,1,i,na,0.3,F
pancras,s,as,ras,0,n,na,0.0,M
pancratius,s,us,ius,0,n,na,0.0,M
pancrazio,o,io,zio,1,o,na,0.3,M
pancu,u,cu,ncu,1,u,na,0.5,M
panda,a,da,nda,1,a,na,0.5,F
pandi,i,di,ndi,1,i,na,0.5,F
pandit,t,it,dit,0,n,na,0.0,M
pandora,a,ra,ora,1,a,na,0.3,F
pandoria,a,ia,ria,1,a,na,0.3,F
pandra,a,ra,dra,1,a,na,0.5,F
pandu,u,du,ndu,1,u,na,0.5,M
pandy,y,dy,ndy,0,n,na,0.0,F
panela,a,la,ela,1,a,na,0.3,F
panfilo,o,lo,ilo,1,o,na,0.3,M
pang,g,ng,ang,0,n,na,0.0,F
pangal,l,al,gal,0,n,na,0.0,F
pangita,a,ta,ita,1,a,na,0.3,F
panhia,a,ia,hia,1,a,na,0.5,F
pania,a,ia,nia,1,a,na,0.5,F
paniz,z,iz,niz,0,n,na,0.0,F
pankaj,j,aj,kaj,0,n,na,0.0,M
pankaja,a,ja,aja,1,a,na,0.3,M
pankajsheel,l,el,eel,0,n,na,0.0,M
pankie,e,ie,kie,1,e,na,1.0,F
pankrati,i,ti,ati,1,i,na,0.3,M
pankratios,s,os,ios,0,n,na,0.0,M
pankratiy,y,iy,tiy,0,n,na,0.0,M
pankraz,z,az,raz,0,n,na,0.0,M
panku,u,ku,nku,1,u,na,0.5,F
pankuj,j,uj,kuj,0,n,na,0.0,M
panmati,i,ti,ati,1,i,na,0.3,F
panna,a,na,nna,1,a,na,0.5,F
pannalal,l,al,lal,0,n,na,0.0,M
panni,i,ni,nni,1,i,na,0.5,F
pannie,e,ie,nie,1,e,na,1.0,F
pannu,u,nu,nnu,1,u,na,0.5,M
panos,s,os,nos,0,n,na,0.0,M
pansey,y,ey,sey,0,n,na,0.0,F
pansie,e,ie,sie,1,e,na,1.0,F
pansy,y,sy,nsy,0,n,na,0.0,F
pansye,e,ye,sye,1,e,na,1.0,F
pantaleon,n,on,eon,0,n,na,0.0,M
pantaleone,e,ne,one,1,e,na,0.3,M
pantalion,n,on,ion,0,n,na,0.0,M
panteleimon,n,on,mon,0,n,na,0.0,M
pantelis,s,is,lis,0,n,na,0.0,M
pantera,a,ra,era,1,a,na,0.3,F
panth,h,th,nth,0,n,na,0.0,M
pantha,a,ha,tha,1,a,ha,0.5,F
panthea,a,ea,hea,1,a,na,0.5,F
panther,r,er,her,0,n,na,0.0,M
pantheras,s,as,ras,0,n,na,0.0,M
pany,y,ny,any,0,n,na,0.0,F
panya,a,ya,nya,1,a,na,0.5,F
panyia,a,ia,yia,1,a,na,0.5,F
panzie,e,ie,zie,1,e,na,1.0,F
panzy,y,zy,nzy,0,n,na,0.0,F
pao,o,ao,pao,1,o,na,1.0,M
paol,l,ol,aol,0,n,na,0.0,M
paola,a,la,ola,1,a,na,0.5,F
paolina,a,na,ina,1,a,na,0.3,F
paolino,o,no,ino,1,o,na,0.3,M
paolo,o,lo,olo,1,o,na,0.5,M
paora,a,ra,ora,1,a,na,0.5,M
papa,a,pa,apa,1,a,na,0.5,F
papak,k,ak,pak,0,n,na,0.0,M
pape,e,pe,ape,1,e,na,1.0,M
papiya,a,ya,iya,1,a,na,0.3,F
papp,p,pp,app,0,n,na,0.0,M
pappe,e,pe,ppe,1,e,na,1.0,M
pappu,u,pu,ppu,1,u,na,0.5,M
pappy,y,py,ppy,0,n,na,0.0,F
papu,u,pu,apu,1,u,na,0.5,F
papuu,u,uu,puu,1,u,na,0.5,M
paquita,a,ta,ita,1,a,na,0.3,F
paquito,o,to,ito,1,o,na,0.3,M
par,r,ar,par,0,n,na,0.0,F
para,a,ra,ara,1,a,na,0.5,F
paradice,e,ce,ice,1,e,na,0.3,F
paradise,e,se,ise,1,e,na,0.3,F
paradyce,e,ce,yce,1,e,na,0.3,F
paradyse,e,se,yse,1,e,na,0.3,F
parag,g,ag,rag,0,n,na,0.0,M
paraic,c,ic,aic,0,n,na,0.0,M
paralee,e,ee,lee,1,e,na,0.5,F
param,m,am,ram,0,n,na,0.0,M
paramdeep,p,ep,eep,0,n,na,0.0,F
paramjeet,t,et,eet,0,n,na,0.0,F
paramjit,t,it,jit,0,n,na,0.0,F
paramonos,s,os,nos,0,n,na,0.0,M
paramshela,a,la,ela,1,a,na,0.2,F
paramveer,r,er,eer,0,n,na,0.0,M
paramvir,r,ir,vir,0,n,na,0.0,M
paran,n,an,ran,0,n,na,0.0,M
paras,s,as,ras,0,n,na,0.0,M
parash,h,sh,ash,0,n,na,0.0,M
parashram,m,am,ram,0,n,na,0.0,M
parashu,u,hu,shu,1,u,na,0.3,M
paraskeva,a,va,eva,1,a,na,0.2,F
paraskevas,s,as,vas,0,n,na,0.0,M
paraskeve,e,ve,eve,1,e,na,0.3,F
paraskevi,i,vi,evi,1,i,na,0.2,F
paraskevoula,a,la,ula,1,a,na,0.2,F
parastoo,o,oo,too,1,o,na,0.3,F
parastu,u,tu,stu,1,u,na,0.3,F
parathvi,i,vi,hvi,1,i,na,0.3,M
paratibha,a,ha,bha,1,a,ha,0.2,M
parbha,a,ha,bha,1,a,ha,0.5,F
parbhat,t,at,hat,0,n,na,0.0,M
parbhu,u,hu,bhu,1,u,na,0.5,M
parbhudayal,l,al,yal,0,n,na,0.0,M
pardeep,p,ep,eep,0,n,na,0.0,M
pardep,p,ep,dep,0,n,na,0.0,M
pardeshi,i,hi,shi,1,i,na,0.3,M
pardhuman,n,an,man,0,n,na,0.0,M
pardis,s,is,dis,0,n,na,0.0,F
paree,e,ee,ree,1,e,na,1.0,F
pareen,n,en,een,0,n,na,0.0,M
pareesa,a,sa,esa,1,a,na,0.3,F
pareeti,i,ti,eti,1,i,na,0.3,F
parem,m,em,rem,0,n,na,0.0,F
parerna,a,na,rna,1,a,na,0.3,F
paresh,h,sh,esh,0,n,na,0.0,M
pargat,t,at,gat,0,n,na,0.0,M
pargati,i,ti,ati,1,i,na,0.3,F
parhalad,d,ad,lad,0,n,na,0.0,M
parham,m,am,ham,0,n,na,0.0,M
pari,i,ri,ari,1,i,na,0.5,F
paria,a,ia,ria,1,a,na,0.5,F
parice,e,ce,ice,1,e,na,0.5,F
paricia,a,ia,cia,1,a,na,0.3,F
parick,k,ck,ick,0,n,na,0.0,M
paride,e,de,ide,1,e,na,0.5,M
paridhi,i,hi,dhi,1,i,na,0.3,F
parie,e,ie,rie,1,e,na,1.0,F
pariis,s,is,iis,0,n,na,0.0,F
pariksha,a,ha,sha,1,a,ha,0.3,F
parilee,e,ee,lee,1,e,na,0.5,F
parin,n,in,rin,0,n,na,0.0,M
parina,a,na,ina,1,a,na,0.3,F
parinita,a,ta,ita,1,a,na,0.2,F
parinka,a,ka,nka,1,a,na,0.3,F
paris,s,is,ris,0,n,na,0.0,M
parisa,a,sa,isa,1,a,na,0.3,F
parise,e,se,ise,1,e,na,0.5,F
parish,h,sh,ish,0,n,na,0.0,M
parisha,a,ha,sha,1,a,ha,0.3,F
parishay,y,ay,hay,0,n,na,0.0,F
pariss,s,ss,iss,0,n,na,0.0,F
parissa,a,sa,ssa,1,a,na,0.3,F
parisse,e,se,sse,1,e,na,0.5,F
parita,a,ta,ita,1,a,na,0.3,F
pariti,i,ti,iti,1,i,na,0.3,F
pariz,z,iz,riz,0,n,na,0.0,F
pariza,a,za,iza,1,a,na,0.3,F
parizoda,a,da,oda,1,a,na,0.2,F
parjinder,r,er,der,0,n,na,0.0,M
park,k,rk,ark,0,n,na,0.0,M
parkash,h,sh,ash,0,n,na,0.0,F
parke,e,ke,rke,1,e,na,1.0,M
parkirti,i,ti,rti,1,i,na,0.3,F
parks,s,ks,rks,0,n,na,0.0,M
parkyr,r,yr,kyr,0,n,na,0.0,F
parlad,d,ad,lad,0,n,na,0.0,M
parlee,e,ee,lee,1,e,na,1.0,F
parleen,n,en,een,0,n,na,0.0,F
parley,y,ey,ley,0,n,na,0.0,M
parlie,e,ie,lie,1,e,na,1.0,F
parma,a,ma,rma,1,a,na,0.5,F
parmanand,d,nd,and,0,n,na,0.0,M
parmeet,t,et,eet,0,n,na,0.0,M
parmer,r,er,mer,0,n,na,0.0,M
parmeshwar,r,ar,war,0,n,na,0.0,M
parmeshwari,i,ri,ari,1,i,na,0.2,F
parmeswari,i,ri,ari,1,i,na,0.2,F
parmida,a,da,ida,1,a,na,0.3,F
parmila,a,la,ila,1,a,na,0.3,F
parmis,s,is,mis,0,n,na,0.0,F
parmita,a,ta,ita,1,a,na,0.3,F
parmjeet,t,et,eet,0,n,na,0.0,F
parmo,o,mo,rmo,1,o,na,0.5,M
parmod,d,od,mod,0,n,na,0.0,M
parmodh,h,dh,odh,0,n,na,0.0,M
parmood,d,od,ood,0,n,na,0.0,M
parmveer,r,er,eer,0,n,na,0.0,M
parmvir,r,ir,vir,0,n,na,0.0,M
parnav,v,av,nav,0,n,na,0.0,M
parnaz,z,az,naz,0,n,na,0.0,F
parneet,t,et,eet,0,n,na,0.0,F
parnel,l,el,nel,0,n,na,0.0,F
parnell,l,ll,ell,0,n,na,0.0,M
parniece,e,ce,ece,1,e,na,0.5,F
parnika,a,ka,ika,1,a,na,0.3,F
parniti,i,ti,iti,1,i,na,0.3,F
paro,o,ro,aro,1,o,na,0.5,F
parren,n,en,ren,0,n,na,0.0,M
parri,i,ri,rri,1,i,na,0.5,F
parrie,e,ie,rie,1,e,na,1.0,F
parrish,h,sh,ish,0,n,na,0.0,M
parrnell,l,ll,ell,0,n,na,0.0,M
parry,y,ry,rry,0,n,na,0.0,M
pars,s,rs,ars,0,n,na,0.0,M
parsa,a,sa,rsa,1,a,na,0.5,M
parsanjeet,t,et,eet,0,n,na,0.0,M
parsann,n,nn,ann,0,n,na,0.0,F
