name,1-gram,2-gram,3-gram,last_letter_vowel,vowel,sonorants,ratio_of_syllable,gender
mahasri,i,ri,sri,1,i,na,0.3,F
mahasweta,a,ta,eta,1,a,na,0.2,F
mahati,i,ti,ati,1,i,na,0.3,F
maheshi,i,hi,shi,1,i,na,0.3,F
maheshwari,i,ri,ari,1,i,na,0.2,F
mahi,i,hi,ahi,1,i,na,0.5,F
mahijuba,a,ba,uba,1,a,na,0.2,F
mahika,a,ka,ika,1,a,na,0.3,F
mahima,a,ma,ima,1,a,na,0.3,F
mahita,a,ta,ita,1,a,na,0.3,F
mahiya,a,ya,iya,1,a,na,0.3,F
mahua,a,ua,hua,1,a,na,0.5,F
maina,a,na,ina,1,a,na,0.5,F
maithili,i,li,ili,1,i,na,0.3,F
maitreya,a,ya,eya,1,a,na,0.3,F
maitreyi,i,yi,eyi,1,i,na,0.3,F
maitry,y,ry,try,0,n,na,0.0,F
makali,i,li,ali,1,i,na,0.3,F
makshi,i,hi,shi,1,i,na,0.5,F
mala,a,la,ala,1,a,na,0.5,F
malashree,e,ee,ree,1,e,na,0.5,F
malati,i,ti,ati,1,i,na,0.3,F
malavika,a,ka,ika,1,a,na,0.2,F
malaya,a,ya,aya,1,a,na,0.3,F
maliha,a,ha,iha,1,a,ha,0.3,F
malika,a,ka,ika,1,a,na,0.3,F
malina,a,na,ina,1,a,na,0.3,F
malini,i,ni,ini,1,i,na,0.3,F
malka,a,ka,lka,1,a,na,0.5,F
malli,i,li,lli,1,i,na,0.5,F
mallika,a,ka,ika,1,a,na,0.3,F
malti,i,ti,lti,1,i,na,0.5,F
malvika,a,ka,ika,1,a,na,0.3,F
mamata,a,ta,ata,1,a,na,0.3,F
mamta,a,ta,mta,1,a,na,0.5,F
mana,a,na,ana,1,a,na,0.5,F
manali,i,li,ali,1,i,na,0.3,F
manana,a,na,ana,1,a,na,0.3,F
manasa,a,sa,asa,1,a,na,0.3,F
manasi,i,si,asi,1,i,na,0.3,F
manasvi,i,vi,svi,1,i,na,0.3,F
manasvini,i,ni,ini,1,i,na,0.2,F
manavi,i,vi,avi,1,i,na,0.3,F
manda,a,da,nda,1,a,na,0.5,F
mandakranta,a,ta,nta,1,a,na,0.2,F
mandakini,i,ni,ini,1,i,na,0.2,F
mandara,a,ra,ara,1,a,na,0.3,F
mandarmalika,a,ka,ika,1,a,na,0.2,F
mandavi,i,vi,avi,1,i,na,0.3,F
mandeepa,a,pa,epa,1,a,na,0.3,F
mandira,a,ra,ira,1,a,na,0.3,F
mandodari,i,ri,ari,1,i,na,0.2,F
mangala,a,la,ala,1,a,na,0.3,F
mani,i,ni,ani,1,i,na,0.5,F
manideepa,a,pa,epa,1,a,na,0.2,F
manika,a,ka,ika,1,a,na,0.3,F
manikuntala,a,la,ala,1,a,na,0.2,F
manimala,a,la,ala,1,a,na,0.2,F
manimekhala,a,la,ala,1,a,na,0.2,F
manini,i,ni,ini,1,i,na,0.3,F
maniratna,a,na,tna,1,a,na,0.2,F
manisha,a,ha,sha,1,a,ha,0.3,F
manishika,a,ka,ika,1,a,na,0.2,F
manjari,i,ri,ari,1,i,na,0.3,F
manjira,a,ra,ira,1,a,na,0.3,F
manjistha,a,ha,tha,1,a,ha,0.3,F
manjyot,t,ot,yot,0,n,na,0.0,F
manju,u,ju,nju,1,u,na,0.5,F
manjubala,a,la,ala,1,a,na,0.2,F
manjubhargavi,i,vi,avi,1,i,na,0.2,F
manjula,a,la,ula,1,a,na,0.3,F
manjulika,a,ka,ika,1,a,na,0.2,F
manjusha,a,ha,sha,1,a,ha,0.3,F
manjushri,i,ri,hri,1,i,na,0.3,F
manjusri,i,ri,sri,1,i,na,0.3,F
manmayi,i,yi,ayi,1,i,na,0.3,F
manna,a,na,nna,1,a,na,0.5,F
manorama,a,ma,ama,1,a,na,0.2,F
manoranjana,a,na,ana,1,a,na,0.2,F
manshree,e,ee,ree,1,e,na,1.0,F
mansi,i,si,nsi,1,i,na,0.5,F
mantra,a,ra,tra,1,a,na,0.5,F
manushi,i,hi,shi,1,i,na,0.3,F
manushri,i,ri,hri,1,i,na,0.3,F
manya,a,ya,nya,1,a,na,0.5,F
marala,a,la,ala,1,a,na,0.3,F
mareesha,a,ha,sha,1,a,ha,0.3,F
margi,i,gi,rgi,1,i,na,0.5,F
marichi,i,hi,chi,1,i,na,0.3,F
marichika,a,ka,ika,1,a,na,0.2,F
markandeya,a,ya,eya,1,a,na,0.2,F
marisa,a,sa,isa,1,a,na,0.3,F
marsha,a,ha,sha,1,a,ha,0.5,F
marudhvathi,i,hi,thi,1,i,na,0.2,F
marushika,a,ka,ika,1,a,na,0.2,F
marya,a,ya,rya,1,a,na,0.5,F
masara,a,ra,ara,1,a,na,0.3,F
masum,m,um,sum,0,n,na,0.0,F
matangi,i,gi,ngi,1,i,na,0.3,F
matisha,a,ha,sha,1,a,ha,0.3,F
matra,a,ra,tra,1,a,na,0.5,F
matrika,a,ka,ika,1,a,na,0.3,F
mausam,m,am,sam,0,n,na,0.0,F
mausami,i,mi,ami,1,i,na,0.3,F
maya,a,ya,aya,1,a,na,0.5,F
mayra,a,ra,yra,1,a,na,0.5,F
mayukhi,i,hi,khi,1,i,na,0.3,F
mayura,a,ra,ura,1,a,na,0.3,F
mayuri,i,ri,uri,1,i,na,0.3,F
mayurika,a,ka,ika,1,a,na,0.2,F
medha,a,ha,dha,1,a,ha,0.5,F
medini,i,ni,ini,1,i,na,0.3,F
meena,a,na,ena,1,a,na,0.5,F
meenakshi,i,hi,shi,1,i,na,0.3,F
meenal,l,al,nal,0,n,na,0.0,F
meera,a,ra,era,1,a,na,0.5,F
megan,n,an,gan,0,n,na,0.0,F
megha,a,ha,gha,1,a,ha,0.5,F
meghana,a,na,ana,1,a,na,0.3,F
meghavini,i,ni,ini,1,i,na,0.2,F
meha,a,ha,eha,1,a,ha,0.5,F
mehak,k,ak,hak,0,n,na,0.0,F
mehal,l,al,hal,0,n,na,0.0,F
mehul,l,ul,hul,0,n,na,0.0,F
mehuli,i,li,uli,1,i,na,0.3,F
mekhala,a,la,ala,1,a,na,0.3,F
mela,a,la,ela,1,a,na,0.5,F
mena,a,na,ena,1,a,na,0.5,F
menaha,a,ha,aha,1,a,ha,0.3,F
menaja,a,ja,aja,1,a,na,0.3,F
menaka,a,ka,aka,1,a,na,0.3,F
methra,a,ra,hra,1,a,na,0.5,F
mihika,a,ka,ika,1,a,na,0.3,F
mihira,a,ra,ira,1,a,na,0.3,F
mili,i,li,ili,1,i,na,0.5,F
mina,a,na,ina,1,a,na,0.5,F
minakshi,i,hi,shi,1,i,na,0.3,F
minal,l,al,nal,0,n,na,0.0,F
minati,i,ti,ati,1,i,na,0.3,F
minisha,a,ha,sha,1,a,ha,0.3,F
mira,a,ra,ira,1,a,na,0.5,F
miraya,a,ya,aya,1,a,na,0.3,F
misha,a,ha,sha,1,a,ha,0.5,F
mishaye,e,ye,aye,1,e,na,0.5,F
mishika,a,ka,ika,1,a,na,0.3,F
mishita,a,ta,ita,1,a,na,0.3,F
mishti,i,ti,hti,1,i,na,0.5,F
misri,i,ri,sri,1,i,na,0.5,F
mita,a,ta,ita,1,a,na,0.5,F
mithali,i,li,ali,1,i,na,0.3,F
mithra,a,ra,hra,1,a,na,0.5,F
mithila,a,la,ila,1,a,na,0.3,F
mohana,a,na,ana,1,a,na,0.3,F
mohati,i,ti,ati,1,i,na,0.3,F
mohi,i,hi,ohi,1,i,na,0.5,F
mohini,i,ni,ini,1,i,na,0.3,F
mohita,a,ta,ita,1,a,na,0.3,F
mokshita,a,ta,ita,1,a,na,0.3,F
moksin,n,in,sin,0,n,na,0.0,F
molina,a,na,ina,1,a,na,0.3,F
mona,a,na,ona,1,a,na,0.5,F
monal,l,al,nal,0,n,na,0.0,F
monica,a,ca,ica,1,a,na,0.3,F
monisha,a,ha,sha,1,a,ha,0.3,F
moubani,i,ni,ani,1,i,na,0.3,F
moukthika,a,ka,ika,1,a,na,0.3,F
mounika,a,ka,ika,1,a,na,0.3,F
mounisha,a,ha,sha,1,a,ha,0.3,F
mousumi,i,mi,umi,1,i,na,0.3,F
mridini,i,ni,ini,1,i,na,0.3,F
mridu,u,du,idu,1,u,na,0.5,F
mridula,a,la,ula,1,a,na,0.3,F
mrigakshi,i,hi,shi,1,i,na,0.3,F
mriganayani,i,ni,ani,1,i,na,0.2,F
mrinal,l,al,nal,0,n,na,0.0,F
mrinali,i,li,ali,1,i,na,0.3,F
mrinalika,a,ka,ika,1,a,na,0.2,F
mrinalini,i,ni,ini,1,i,na,0.2,F
mrinmayee,e,ee,yee,1,e,na,0.5,F
mritsa,a,sa,tsa,1,a,na,0.5,F
mrittika,a,ka,ika,1,a,na,0.3,F
mruda,a,da,uda,1,a,na,0.5,F
mrudula,a,la,ula,1,a,na,0.3,F
mrunmai,i,ai,mai,1,i,na,0.5,F
mruthula,a,la,ula,1,a,na,0.3,F
mudra,a,ra,dra,1,a,na,0.5,F
mudrika,a,ka,ika,1,a,na,0.3,F
mugdha,a,ha,dha,1,a,ha,0.5,F
mukta,a,ta,kta,1,a,na,0.5,F
mukti,i,ti,kti,1,i,na,0.5,F
mukula,a,la,ula,1,a,na,0.3,F
mukunda,a,da,nda,1,a,na,0.3,F
muniya,a,ya,iya,1,a,na,0.3,F
muskan,n,an,kan,0,n,na,0.0,F
mythily,y,ly,ily,0,n,na,0.0,F
mythri,i,ri,hri,1,i,na,0.5,F
nabah,h,ah,bah,0,n,na,0.0,F
nabanipa,a,pa,ipa,1,a,na,0.2,F
nabhi,i,hi,bhi,1,i,na,0.5,F
nachni,i,ni,hni,1,i,na,0.5,F
nadia,a,ia,dia,1,a,na,0.5,F
nadira,a,ra,ira,1,a,na,0.3,F
nagalata,a,ta,ata,1,a,na,0.2,F
nagashree,e,ee,ree,1,e,na,0.5,F
nagina,a,na,ina,1,a,na,0.3,F
nagini,i,ni,ini,1,i,na,0.3,F
naidhrua,a,ua,rua,1,a,na,0.5,F
naija,a,ja,ija,1,a,na,0.5,F
naina,a,na,ina,1,a,na,0.5,F
nainika,a,ka,ika,1,a,na,0.3,F
naisha,a,ha,sha,1,a,ha,0.5,F
naishadha,a,ha,dha,1,a,ha,0.3,F
nakti,i,ti,kti,1,i,na,0.5,F
nakshatra,a,ra,tra,1,a,na,0.3,F
nakula,a,la,ula,1,a,na,0.3,F
nalika,a,ka,ika,1,a,na,0.3,F
nalini,i,ni,ini,1,i,na,0.3,F
namana,a,na,ana,1,a,na,0.3,F
nami,i,mi,ami,1,i,na,0.5,F
namita,a,ta,ita,1,a,na,0.3,F
namrah,h,ah,rah,0,n,na,0.0,F
namrata,a,ta,ata,1,a,na,0.3,F
namasya,a,ya,sya,1,a,na,0.3,F
namuchi,i,hi,chi,1,i,na,0.3,F
nanaki,i,ki,aki,1,i,na,0.3,F
nanda,a,da,nda,1,a,na,0.5,F
nandana,a,na,ana,1,a,na,0.3,F
nandi,i,di,ndi,1,i,na,0.5,F
nandika,a,ka,ika,1,a,na,0.3,F
nandini,i,ni,ini,1,i,na,0.3,F
nandita,a,ta,ita,1,a,na,0.3,F
naomi,i,mi,omi,1,i,na,0.5,F
naomika,a,ka,ika,1,a,na,0.3,F
narayani,i,ni,ani,1,i,na,0.2,F
narmada,a,da,ada,1,a,na,0.3,F
nartan,n,an,tan,0,n,na,0.0,F
natasha,a,ha,sha,1,a,ha,0.3,F
natali,i,li,ali,1,i,na,0.3,F
navadurga,a,ga,rga,1,a,na,0.2,F
navaneeta,a,ta,eta,1,a,na,0.2,F
navdeep,p,ep,eep,0,n,na,0.0,F
naveena,a,na,ena,1,a,na,0.3,F
navika,a,ka,ika,1,a,na,0.3,F
navisha,a,ha,sha,1,a,ha,0.3,F
navistha,a,ha,tha,1,a,ha,0.3,F
navita,a,ta,ita,1,a,na,0.3,F
navneeta,a,ta,eta,1,a,na,0.3,F
navya,a,ya,vya,1,a,na,0.5,F
nayana,a,na,ana,1,a,na,0.3,F
nayantara,a,ra,ara,1,a,na,0.2,F
nayonika,a,ka,ika,1,a,na,0.2,F
neeharika,a,ka,ika,1,a,na,0.2,F
neela,a,la,ela,1,a,na,0.5,F
neelabja,a,ja,bja,1,a,na,0.3,F
neelaja,a,ja,aja,1,a,na,0.3,F
neelakshi,i,hi,shi,1,i,na,0.3,F
neelam,m,am,lam,0,n,na,0.0,F
neelanjana,a,na,ana,1,a,na,0.2,F
neelima,a,ma,ima,1,a,na,0.3,F
neelisha,a,ha,sha,1,a,ha,0.3,F
neelja,a,ja,lja,1,a,na,0.5,F
neelkamala,a,la,ala,1,a,na,0.2,F
neena,a,na,ena,1,a,na,0.5,F
neepa,a,pa,epa,1,a,na,0.5,F
neeraja,a,ja,aja,1,a,na,0.3,F
neeta,a,ta,eta,1,a,na,0.5,F
neeti,i,ti,eti,1,i,na,0.5,F
neha,a,ha,eha,1,a,ha,0.5,F
nehal,l,al,hal,0,n,na,0.0,F
neharika,a,ka,ika,1,a,na,0.2,F
netra,a,ra,tra,1,a,na,0.5,F
netravati,i,ti,ati,1,i,na,0.2,F
nidhi,i,hi,dhi,1,i,na,0.5,F
nidhipa,a,pa,ipa,1,a,na,0.3,F
nidra,a,ra,dra,1,a,na,0.5,F
niharika,a,ka,ika,1,a,na,0.2,F
niju,u,ju,iju,1,u,na,0.5,F
nikara,a,ra,ara,1,a,na,0.3,F
nikhita,a,ta,ita,1,a,na,0.3,F
nikki,i,ki,kki,1,i,na,0.5,F
nila,a,la,ila,1,a,na,0.5,F
nilakshi,i,hi,shi,1,i,na,0.3,F
nilambari,i,ri,ari,1,i,na,0.2,F
nilaruna,a,na,una,1,a,na,0.2,F
nilasha,a,ha,sha,1,a,ha,0.3,F
nilashri,i,ri,hri,1,i,na,0.3,F
nilaya,a,ya,aya,1,a,na,0.3,F
nilima,a,ma,ima,1,a,na,0.3,F
nilini,i,ni,ini,1,i,na,0.3,F
nilshikha,a,ha,kha,1,a,ha,0.3,F
nimisha,a,ha,sha,1,a,ha,0.3,F
nimita,a,ta,ita,1,a,na,0.3,F
nimmi,i,mi,mmi,1,i,na,0.5,F
nina,a,na,ina,1,a,na,0.5,F
ninarika,a,ka,ika,1,a,na,0.2,F
nipa,a,pa,ipa,1,a,na,0.5,F
nipeksha,a,ha,sha,1,a,ha,0.3,F
niradhara,a,ra,ara,1,a,na,0.2,F
niral,l,al,ral,0,n,na,0.0,F
nirali,i,li,ali,1,i,na,0.3,F
niramayee,e,ee,yee,1,e,na,0.3,F
niranjana,a,na,ana,1,a,na,0.2,F
nirosha,a,ha,sha,1,a,ha,0.3,F
nirja,a,ja,rja,1,a,na,0.5,F
nirmala,a,la,ala,1,a,na,0.3,F
nirmayi,i,yi,ayi,1,i,na,0.3,F
nirupa,a,pa,upa,1,a,na,0.3,F
nirupama,a,ma,ama,1,a,na,0.2,F
nirvana,a,na,ana,1,a,na,0.3,F
nirvi,i,vi,rvi,1,i,na,0.5,F
nisha,a,ha,sha,1,a,ha,0.5,F
nishma,a,ma,hma,1,a,na,0.5,F
nishi,i,hi,shi,1,i,na,0.5,F
nishita,a,ta,ita,1,a,na,0.3,F
nishithini,i,ni,ini,1,i,na,0.2,F
nishka,a,ka,hka,1,a,na,0.5,F
nishtha,a,ha,tha,1,a,ha,0.5,F
nistha,a,ha,tha,1,a,ha,0.5,F
nita,a,ta,ita,1,a,na,0.5,F
nitara,a,ra,ara,1,a,na,0.3,F
nithya,a,ya,hya,1,a,na,0.5,F
niti,i,ti,iti,1,i,na,0.5,F
nitika,a,ka,ika,1,a,na,0.3,F
nitu,u,tu,itu,1,u,na,0.5,F
nitya,a,ya,tya,1,a,na,0.5,F
nityapriya,a,ya,iya,1,a,na,0.2,F
nityasri,i,ri,sri,1,i,na,0.3,F
nivedita,a,ta,ita,1,a,na,0.2,F
niverta,a,ta,rta,1,a,na,0.3,F
nivriti,i,ti,iti,1,i,na,0.3,F
niyati,i,ti,ati,1,i,na,0.3,F
noshi,i,hi,shi,1,i,na,0.5,F
nupura,a,ra,ura,1,a,na,0.3,F
nushi,i,hi,shi,1,i,na,0.5,F
nutan,n,an,tan,0,n,na,0.0,F
oditi,i,ti,iti,1,i,na,0.7,F
oindrila,a,la,ila,1,a,na,0.7,F
oja,a,ja,Oja,1,a,na,2.0,F
ojal,l,al,jal,0,n,na,0.5,F
ojasvi,i,vi,svi,1,i,na,0.7,F
ojaswini,i,ni,ini,1,i,na,0.5,F
oma,a,ma,Oma,1,a,na,2.0,F
omaja,a,ja,aja,1,a,na,0.7,F
omana,a,na,ana,1,a,na,0.7,F
omisha,a,ha,sha,1,a,ha,0.7,F
omkareshwari,i,ri,ari,1,i,na,0.4,F
omkari,i,ri,ari,1,i,na,0.7,F
onella,a,la,lla,1,a,na,0.7,F
oni,i,ni,Oni,1,i,na,2.0,F
orpita,a,ta,ita,1,a,na,0.7,F
oviya,a,ya,iya,1,a,na,0.7,F
padma,a,ma,dma,1,a,na,0.5,F
padmagriha,a,ha,iha,1,a,ha,0.2,F
padmaja,a,ja,aja,1,a,na,0.3,F
padmajai,i,ai,jai,1,i,na,0.3,F
padmakali,i,li,ali,1,i,na,0.2,F
padmakshi,i,hi,shi,1,i,na,0.3,F
padmal,l,al,mal,0,n,na,0.0,F
padmalaya,a,ya,aya,1,a,na,0.2,F
padmalochana,a,na,ana,1,a,na,0.2,F
padmamalini,i,ni,ini,1,i,na,0.2,F
padmapriya,a,ya,iya,1,a,na,0.2,F
padmarekha,a,ha,kha,1,a,ha,0.2,F
padmashri,i,ri,hri,1,i,na,0.3,F
padmavasa,a,sa,asa,1,a,na,0.2,F
padmavati,i,ti,ati,1,i,na,0.2,F
padmini,i,ni,ini,1,i,na,0.3,F
padnuni,i,ni,uni,1,i,na,0.3,F
pahal,l,al,hal,0,n,na,0.0,F
pakhi,i,hi,khi,1,i,na,0.5,F
pakshalika,a,ka,ika,1,a,na,0.2,F
palak,k,ak,lak,0,n,na,0.0,F
palaksi,i,si,ksi,1,i,na,0.3,F
pallavi,i,vi,avi,1,i,na,0.3,F
pallavini,i,ni,ini,1,i,na,0.2,F
palomi,i,mi,omi,1,i,na,0.3,F
pameela,a,la,ela,1,a,na,0.3,F
pamela,a,la,ela,1,a,na,0.3,F
pampa,a,pa,mpa,1,a,na,0.5,F
panchali,i,li,ali,1,i,na,0.3,F
panini,i,ni,ini,1,i,na,0.3,F
panita,a,ta,ita,1,a,na,0.3,F
pankaja,a,ja,aja,1,a,na,0.3,F
pankajadharini,i,ni,ini,1,i,na,0.2,F
pankhadi,i,di,adi,1,i,na,0.3,F
pankhudi,i,di,udi,1,i,na,0.3,F
pankita,a,ta,ita,1,a,na,0.3,F
pankti,i,ti,kti,1,i,na,0.5,F
panna,a,na,nna,1,a,na,0.5,F
paola,a,la,ola,1,a,na,0.5,F
parajika,a,ka,ika,1,a,na,0.2,F
parama,a,ma,ama,1,a,na,0.3,F
parameshwari,i,ri,ari,1,i,na,0.2,F
paramita,a,ta,ita,1,a,na,0.2,F
paravi,i,vi,avi,1,i,na,0.3,F
parbarti,i,ti,rti,1,i,na,0.3,F
pari,i,ri,ari,1,i,na,0.5,F
paridhi,i,hi,dhi,1,i,na,0.3,F
parina,a,na,ina,1,a,na,0.3,F
parinita,a,ta,ita,1,a,na,0.2,F
parivita,a,ta,ita,1,a,na,0.2,F
pariyat,t,at,yat,0,n,na,0.0,F
parmila,a,la,ila,1,a,na,0.3,F
parmita,a,ta,ita,1,a,na,0.3,F
parnal,l,al,nal,0,n,na,0.0,F
parnashri,i,ri,hri,1,i,na,0.3,F
parnakshi,i,hi,shi,1,i,na,0.3,F
parnavi,i,vi,avi,1,i,na,0.3,F
parni,i,ni,rni,1,i,na,0.5,F
parnika,a,ka,ika,1,a,na,0.3,F
parnita,a,ta,ita,1,a,na,0.3,F
parthavi,i,vi,avi,1,i,na,0.3,F
parthivi,i,vi,ivi,1,i,na,0.3,F
parul,l,ul,rul,0,n,na,0.0,F
parvani,i,ni,ani,1,i,na,0.3,F
parvati,i,ti,ati,1,i,na,0.3,F
parveen,n,en,een,0,n,na,0.0,F
parvini,i,ni,ini,1,i,na,0.3,F
paulmi,i,mi,lmi,1,i,na,0.5,F
pasha,a,ha,sha,1,a,ha,0.5,F
pashupriya,a,ya,iya,1,a,na,0.2,F
patala,a,la,ala,1,a,na,0.3,F
patmanjari,i,ri,ari,1,i,na,0.2,F
patralekha,a,ha,kha,1,a,ha,0.2,F
paulomi,i,mi,omi,1,i,na,0.3,F
pauravi,i,vi,avi,1,i,na,0.3,F
pavaki,i,ki,aki,1,i,na,0.3,F
pavana,a,na,ana,1,a,na,0.3,F
pavani,i,ni,ani,1,i,na,0.3,F
pavi,i,vi,avi,1,i,na,0.5,F
pavitra,a,ra,tra,1,a,na,0.3,F
payal,l,al,yal,0,n,na,0.0,F
payoja,a,ja,oja,1,a,na,0.3,F
pehr,r,hr,ehr,0,n,na,0.0,F
phiroza,a,za,oza,1,a,na,0.3,F
phoolan,n,an,lan,0,n,na,0.0,F
phutika,a,ka,ika,1,a,na,0.3,F
pia,a,ia,Pia,1,a,na,1.0,F
piki,i,ki,iki,1,i,na,0.5,F
pinakini,i,ni,ini,1,i,na,0.2,F
pinga,a,ga,nga,1,a,na,0.5,F
pingla,a,la,gla,1,a,na,0.5,F
pival,l,al,val,0,n,na,0.0,F
pivari,i,ri,ari,1,i,na,0.3,F
piyali,i,li,ali,1,i,na,0.3,F
pooja,a,ja,oja,1,a,na,0.5,F
poonam,m,am,nam,0,n,na,0.0,F
poorbi,i,bi,rbi,1,i,na,0.5,F
poorna,a,na,rna,1,a,na,0.5,F
poornakamala,a,la,ala,1,a,na,0.2,F
poornima,a,ma,ima,1,a,na,0.3,F
poorva,a,va,rva,1,a,na,0.5,F
poorvaganga,a,ga,nga,1,a,na,0.2,F
poorvaja,a,ja,aja,1,a,na,0.3,F
poorvi,i,vi,rvi,1,i,na,0.5,F
poushali,i,li,ali,1,i,na,0.3,F
prabha,a,ha,bha,1,a,ha,0.5,F
prabhada,a,da,ada,1,a,na,0.3,F
prabhati,i,ti,ati,1,i,na,0.3,F
prabhavati,i,ti,ati,1,i,na,0.2,F
pracheeta,a,ta,eta,1,a,na,0.3,F
prachi,i,hi,chi,1,i,na,0.5,F
pradeepta,a,ta,pta,1,a,na,0.3,F
pradnya,a,ya,nya,1,a,na,0.5,F
prafula,a,la,ula,1,a,na,0.3,F
pragalbha,a,ha,bha,1,a,ha,0.3,F
pragati,i,ti,ati,1,i,na,0.3,F
pragnya,a,ya,nya,1,a,na,0.5,F
pragya,a,ya,gya,1,a,na,0.5,F
pragyaparamita,a,ta,ita,1,a,na,0.2,F
pragyawati,i,ti,ati,1,i,na,0.2,F
prajakta,a,ta,kta,1,a,na,0.3,F
prajna,a,na,jna,1,a,na,0.5,F
prakalpa,a,pa,lpa,1,a,na,0.3,F
prakhya,a,ya,hya,1,a,na,0.5,F
prakriti,i,ti,iti,1,i,na,0.3,F
prama,a,ma,ama,1,a,na,0.5,F
pramada,a,da,ada,1,a,na,0.3,F
pramila,a,la,ila,1,a,na,0.3,F
pramiti,i,ti,iti,1,i,na,0.3,F
pranali,i,li,ali,1,i,na,0.3,F
pranati,i,ti,ati,1,i,na,0.3,F
pranauthi,i,hi,thi,1,i,na,0.3,F
pranavi,i,vi,avi,1,i,na,0.3,F
pranaya,a,ya,aya,1,a,na,0.3,F
pranidhi,i,hi,dhi,1,i,na,0.3,F
pranita,a,ta,ita,1,a,na,0.3,F
pranjal,l,al,jal,0,n,na,0.0,F
pranjali,i,li,ali,1,i,na,0.3,F
pranvuta,a,ta,uta,1,a,na,0.3,F
prapti,i,ti,pti,1,i,na,0.5,F
prarthana,a,na,ana,1,a,na,0.3,F
prashansa,a,sa,nsa,1,a,na,0.3,F
prashanthi,i,hi,thi,1,i,na,0.3,F
prasheetha,a,ha,tha,1,a,ha,0.3,F
prasheila,a,la,ila,1,a,na,0.3,F
prateeksha,a,ha,sha,1,a,ha,0.3,F
pratibha,a,ha,bha,1,a,ha,0.3,F
pratichi,i,hi,chi,1,i,na,0.3,F
pratigya,a,ya,gya,1,a,na,0.3,F
pratika,a,ka,ika,1,a,na,0.3,F
pratiksha,a,ha,sha,1,a,ha,0.3,F
pratima,a,ma,ima,1,a,na,0.3,F
pratishtha,a,ha,tha,1,a,ha,0.3,F
pratitha,a,ha,tha,1,a,ha,0.3,F
pratiti,i,ti,iti,1,i,na,0.3,F
pratyasha,a,ha,sha,1,a,ha,0.3,F
pratyaksha,a,ha,sha,1,a,ha,0.3,F
pratyusha,a,ha,sha,1,a,ha,0.3,F
praveena,a,na,ena,1,a,na,0.3,F
prayuta,a,ta,uta,1,a,na,0.3,F
preet,t,et,eet,0,n,na,0.0,F
preetha,a,ha,tha,1,a,ha,0.3,F
preeti,i,ti,eti,1,i,na,0.3,F
prema,a,ma,ema,1,a,na,0.5,F
premila,a,la,ila,1,a,na,0.3,F
prerna,a,na,rna,1,a,na,0.5,F
preshti,i,ti,hti,1,i,na,0.5,F
prestha,a,ha,tha,1,a,ha,0.5,F
preyasi,i,si,asi,1,i,na,0.3,F
prianka,a,ka,nka,1,a,na,0.5,F
prina,a,na,ina,1,a,na,0.5,F
prinaka,a,ka,aka,1,a,na,0.3,F
prisha,a,ha,sha,1,a,ha,0.5,F
prita,a,ta,ita,1,a,na,0.5,F
prital,l,al,tal,0,n,na,0.0,F
pritha,a,ha,tha,1,a,ha,0.5,F
prithika,a,ka,ika,1,a,na,0.3,F
prithuloma,a,ma,oma,1,a,na,0.2,F
priti,i,ti,iti,1,i,na,0.5,F
pritika,a,ka,ika,1,a,na,0.3,F
pritikana,a,na,ana,1,a,na,0.2,F
pritilata,a,ta,ata,1,a,na,0.2,F
priya,a,ya,iya,1,a,na,0.5,F
priyadarshini,i,ni,ini,1,i,na,0.2,F
priyadutta,a,ta,tta,1,a,na,0.2,F
priyal,l,al,yal,0,n,na,0.0,F
priyala,a,la,ala,1,a,na,0.3,F
priyam,m,am,yam,0,n,na,0.0,F
priyamvada,a,da,ada,1,a,na,0.2,F
priyanka,a,ka,nka,1,a,na,0.3,F
priyanvada,a,da,ada,1,a,na,0.2,F
priyasha,a,ha,sha,1,a,ha,0.3,F
prutha,a,ha,tha,1,a,ha,0.5,F
puja,a,ja,uja,1,a,na,0.5,F
puji,i,ji,uji,1,i,na,0.5,F
pujita,a,ta,ita,1,a,na,0.3,F
pujya,a,ya,jya,1,a,na,0.5,F
pulak,k,ak,lak,0,n,na,0.0,F
pulakita,a,ta,ita,1,a,na,0.2,F
puloma,a,ma,oma,1,a,na,0.3,F
punarnava,a,va,ava,1,a,na,0.2,F
punarvi,i,vi,rvi,1,i,na,0.3,F
punam,m,am,nam,0,n,na,0.0,F
pundari,i,ri,ari,1,i,na,0.3,F
punita,a,ta,ita,1,a,na,0.3,F
punthali,i,li,ali,1,i,na,0.3,F
punya,a,ya,nya,1,a,na,0.5,F
purala,a,la,ala,1,a,na,0.3,F
purandhri,i,ri,hri,1,i,na,0.3,F
purnima,a,ma,ima,1,a,na,0.3,F
purva,a,va,rva,1,a,na,0.5,F
purvaja,a,ja,aja,1,a,na,0.3,F
purvi,i,vi,rvi,1,i,na,0.5,F
pusha,a,ha,sha,1,a,ha,0.5,F
pushpa,a,pa,hpa,1,a,na,0.5,F
pushpagandha,a,ha,dha,1,a,ha,0.2,F
pushpalata,a,ta,ata,1,a,na,0.2,F
pushpanjali,i,li,ali,1,i,na,0.2,F
pushpavathi,i,hi,thi,1,i,na,0.2,F
pushpita,a,ta,ita,1,a,na,0.3,F
pusti,i,ti,sti,1,i,na,0.5,F
putana,a,na,ana,1,a,na,0.3,F
putul,l,ul,tul,0,n,na,0.0,F
